"crime_year","council_district","highest_offense_description","clearance_status","total_crimes"
"2014",7,"THEFT OF BICYCLE","Uncleared","1"
"2014",7,"THEFT OF LICENSE PLATE","Cleared","65"
"2014",7,"THEFT OF LICENSE PLATE","Uncleared","1"
"2014",7,"THEFT OF METAL","Cleared","12"
"2014",7,"THEFT OF SERVICE","Cleared","108"
"2014",7,"THEFT OF SERVICE","Uncleared","5"
"2014",7,"THEFT OF TRAILER","Cleared","18"
"2014",7,"THEFT OF TRAILER","Uncleared","1"
"2014",7,"TOBACCO VIOL - AGE 17","Cleared","2"
"2014",7,"TRADEMARK COUNTERFEITING","Uncleared","2"
"2014",7,"TRAFFICKING OF PERSONS FOR SEX","Cleared","1"
"2014",7,"TRUANCY","Cleared","1"
"2014",7,"TRUANCY","Uncleared","1"
"2014",7,"UCW LICENSE PREMISE","Cleared","1"
"2014",7,"UNLAWFUL CARRYING WEAPON","Cleared","10"
"2014",7,"UNLAWFUL CARRYING WEAPON","Uncleared","3"
"2014",7,"URINATING IN PUBLIC PLACE","Cleared","4"
"2014",7,"URINATING IN PUBLIC PLACE","Uncleared","2"
"2014",7,"VIOL CITY ORDINANCE - CURFEW","Uncleared","1"
"2014",7,"VIOL CITY ORDINANCE - DOG","Cleared","8"
"2014",7,"VIOL CITY ORDINANCE - OTHER","Cleared","17"
"2014",7,"VIOL CITY ORDINANCE - OTHER","Uncleared","4"
"2014",7,"VIOL CITY ORDINANCE - WRECKER","Cleared","6"
"2014",7,"VIOL CITY ORDINANCE -FIREWORK","Cleared","1"
"2014",7,"VIOL OF BOND CONDITIONS","Cleared","1"
"2014",7,"VIOL OF BOND CONDITIONS","Uncleared","1"
"2014",7,"VIOL OF EMERG PROTECTIVE ORDER","Cleared","8"
"2014",7,"VIOL OF PARK CURFEW","Cleared","3"
"2014",7,"VIOL OF PROTECTIVE ORDER OR BOND FV/SEX CRIME/HUMAN TRAFFICKING","Cleared","10"
"2014",7,"VIOL STATE LAW - OTHER","Cleared","16"
"2014",7,"VIOL STATE LAW - OTHER","Uncleared","3"
"2014",7,"VOCO - ALCOHOL  CONSUMPTION","Cleared","2"
"2014",7,"VOCO SOLICITATION PROHIBIT","Cleared","18"
"2014",7,"VOCO SOLICITATION PROHIBIT","Uncleared","3"
"2014",7,"WARRANT ARREST NON TRAFFIC","Cleared","135"
"2014",7,"WARRANT ARREST NON TRAFFIC","Uncleared","27"
"2014",8,"AGG ASLT ENHANC STRANGL/SUFFOC","Cleared","4"
"2014",8,"AGG ASLT STRANGLE/SUFFOCATE","Cleared","18"
"2014",8,"AGG ASLT W/MOTOR VEH FAM/DAT V","Cleared","1"
"2014",8,"AGG ASSAULT","Cleared","8"
"2014",8,"AGG ASSAULT","Uncleared","1"
"2014",8,"AGG ASSAULT FAM/DATE VIOLENCE","Cleared","5"
"2014",8,"AGG ASSAULT WITH MOTOR VEH","Cleared","4"
"2014",8,"AGG RAPE OF A CHILD","Cleared","3"
"2014",8,"AGG ROBBERY BY ASSAULT","Cleared","1"
"2014",8,"AGG ROBBERY/DEADLY WEAPON","Cleared","7"
"2014",8,"APPLIC TO REVOKE PROBATION","Cleared","2"
"2014",8,"ARSON","Cleared","4"
"2014",8,"ASSAULT  CONTACT-SEXUAL NATURE","Cleared","2"
"2014",8,"ASSAULT BY CONTACT","Cleared","23"
"2014",8,"ASSAULT BY CONTACT","Uncleared","1"
"2014",8,"ASSAULT BY CONTACT FAM/DATING","Cleared","19"
"2014",8,"ASSAULT BY THREAT","Cleared","24"
"2014",8,"ASSAULT BY THREAT","Uncleared","2"
"2014",8,"ASSAULT BY THREAT FAM/DATING","Cleared","3"
"2014",8,"ASSAULT ON PUBLIC SERVANT","Cleared","1"
"2014",8,"ASSAULT W/INJURY-FAM/DATE VIOL","Cleared","106"
"2014",8,"ASSAULT WITH INJURY","Cleared","43"
"2014",8,"ASSAULT WITH INJURY","Uncleared","1"
"2014",8,"AUTO THEFT","Cleared","69"
"2014",8,"BREACH OF COMPUTER SECURITY","Cleared","6"
"2014",8,"BURGLARY NON RESIDENCE","Cleared","66"
"2014",8,"BURGLARY OF COIN-OP MACHINE","Cleared","3"
"2014",8,"BURGLARY OF COIN-OP MACHINE","Uncleared","1"
"2014",8,"BURGLARY OF RESIDENCE","Cleared","111"
"2014",8,"BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT","Cleared","8"
"2014",8,"BURGLARY OF VEHICLE","Cleared","522"
"2014",8,"BURGLARY OF VEHICLE","Uncleared","18"
"2014",8,"CAMPING IN PARK","Cleared","10"
"2014",8,"CAMPING IN PARK","Uncleared","2"
"2014",8,"CAPITAL MURDER","Cleared","1"
"2014",8,"CHILD CUSTODY INTERFERE","Cleared","41"
"2014",8,"CHILD CUSTODY INTERFERE","Uncleared","2"
"2014",8,"CHILD ENDANGERMENT- ABANDONMEN","Cleared","7"
"2014",8,"CHILD ENDANGERMENT- ABANDONMEN","Uncleared","2"
"2014",8,"CIVIL DISTURBANCE/DEMO","Uncleared","1"
"2014",8,"CONTEMPT OF COURT","Uncleared","1"
"2014",8,"COUNTERFEITING","Cleared","2"
"2014",8,"CRASH/FAIL STOP AND RENDER AID","Cleared","8"
"2014",8,"CRASH/INTOXICATION ASSAULT","Cleared","1"
"2014",8,"CRED CARD ABUSE - EXPIR-CANCEL","Cleared","2"
"2014",8,"CRED CARD ABUSE - OTHER","Cleared","74"
"2014",8,"CRED CARD ABUSE BY FORGERY","Cleared","7"
"2014",8,"CRIMINAL MISCHIEF","Cleared","247"
"2014",8,"CRIMINAL MISCHIEF","Uncleared","11"
"2014",8,"CRIMINAL SOLICITATION OF MINOR","Cleared","2"
"2014",8,"CRIMINAL TRESPASS","Cleared","9"
"2014",8,"CRIMINAL TRESPASS","Uncleared","5"
"2014",8,"CRIMINAL TRESPASS/TRANSIENT","Cleared","4"
"2014",8,"CRIMINAL TRESPASS/TRANSIENT","Uncleared","1"
"2014",8,"CRUELTY TO ANIMALS","Cleared","3"
"2014",8,"CUSTODY ARREST TRAFFIC WARR","Cleared","14"
"2014",8,"CUSTODY ARREST TRAFFIC WARR","Uncleared","7"
"2014",8,"DAMAGE CITY PROP","Cleared","6"
"2014",8,"DAMAGE CITY PROP","Uncleared","1"
"2014",8,"DATING DISTURBANCE","Cleared","28"
"2014",8,"DATING DISTURBANCE","Uncleared","8"
"2014",8,"DEADLY CONDUCT","Cleared","2"
"2014",8,"DEBIT CARD ABUSE","Cleared","49"
"2014",8,"DEL CONTROLLED SUB/NARCOTIC","Cleared","3"
"2014",8,"DEL CONTROLLED SUB/NARCOTIC","Uncleared","1"
"2014",8,"DISTRIB HARMFUL MATERIAL MINOR","Cleared","2"
"2014",8,"DISTURBANCE - OTHER","Cleared","104"
"2014",8,"DISTURBANCE - OTHER","Uncleared","39"
"2014",8,"DOC ABUSE OR THREAT","Uncleared","1"
"2014",8,"DOC ABUSIVE LANGUAGE","Cleared","2"
"2014",8,"DOC DISPLAY GUN/DEADLY PUB PLC","Cleared","2"
"2014",8,"DOC FIGHTING","Cleared","1"
"2014",8,"DOC OFFENSIVE GESTURE","Cleared","1"
"2014",8,"DOC UNREASONABLE NOISE","Cleared","2"
"2014",8,"DOC UNREASONABLE NOISE","Uncleared","1"
"2014",8,"DRIVING WHILE INTOX / FELONY","Cleared","9"
"2014",8,"DRIVING WHILE INTOX / FELONY","Uncleared","1"
"2014",8,"DUI - AGE 17 TO 20","Cleared","1"
"2014",8,"DUI - AGE 17 TO 20","Uncleared","2"
"2014",8,"DWI","Cleared","118"
"2014",8,"DWI","Uncleared","27"
"2014",8,"DWI - CHILD PASSENGER","Cleared","2"
"2014",8,"DWI - DRUG RECOGNITION EXPERT","Cleared","6"
"2014",8,"DWI  .15 BAC OR ABOVE","Cleared","13"
"2014",8,"DWI  .15 BAC OR ABOVE","Uncleared","6"
"2014",8,"DWI 2ND","Cleared","20"
"2014",8,"DWI 2ND","Uncleared","7"
"2014",8,"EVADING / FOOT","Cleared","1"
"2014",8,"EVADING VEHICLE","Cleared","1"
"2014",8,"EXPLOSIVE ORDNANCE DISPOSAL","Cleared","1"
"2014",8,"FAILURE TO IDENTIFY","Cleared","1"
"2014",8,"FAILURE TO IDENTIFY","Uncleared","1"
"2014",8,"FAILURE TO REG AS SEX OFFENDER","Cleared","1"
"2014",8,"FALSE REPORT TO PEACE OFFICER","Uncleared","1"
"2014",8,"FALSE STATEMENT -OBTAIN CREDIT","Cleared","1"
"2014",8,"FAMILY DISTURBANCE","Cleared","231"
"2014",8,"FAMILY DISTURBANCE","Uncleared","132"
"2014",8,"FAMILY DISTURBANCE/PARENTAL","Cleared","33"
"2014",8,"FAMILY DISTURBANCE/PARENTAL","Uncleared","18"
"2014",8,"FEDERAL VIOL/OTHER","Cleared","44"
"2014",8,"FELONY ENHANCEMENT/ASSLT W/INJ","Cleared","3"
"2014",8,"FORGERY - OTHER","Cleared","7"
"2014",8,"FORGERY - OTHER","Uncleared","1"
"2014",8,"FORGERY AND PASSING","Cleared","26"
"2014",8,"FORGERY AND PASSING","Uncleared","1"
"2014",8,"FORGERY BY ALTERATION","Cleared","4"
"2014",8,"FORGERY BY MAKING","Cleared","2"
"2014",8,"FRAUD - OTHER","Cleared","105"
"2014",8,"FRAUD - OTHER","Uncleared","4"
"2014",8,"GRAFFITI","Cleared","19"
"2014",8,"HARASSMENT","Cleared","131"
"2014",8,"HARASSMENT","Uncleared","4"
"2014",8,"HARBORING RUNAWAY CHILD","Cleared","1"
"2014",8,"IDENTITY THEFT","Cleared","97"
"2014",8,"IDENTITY THEFT","Uncleared","1"
"2014",8,"IMMIGRATION HOLD/ARREST","Cleared","1"
"2014",8,"IMPERSONATING PUBLIC SERVANT","Cleared","4"
"2014",8,"INDECENCY WITH A CHILD/CONTACT","Cleared","7"
"2014",8,"INDECENCY WITH CHILD/EXPOSURE","Cleared","2"
"2014",8,"INDECENT EXPOSURE","Cleared","4"
"2014",8,"INHALANT ABUSE","Cleared","1"
"2014",8,"INHALANT ABUSE","Uncleared","2"
"2014",8,"INJ TO ELDERLY   FAM/DATE VIOL","Cleared","2"
"2014",8,"INJ/CHILD FV (NO CARE/CUSTODY)","Cleared","1"
"2014",8,"INJURY DISABLED INDIVIDUAL","Cleared","6"
"2014",8,"INJURY TO CHILD","Cleared","2"
"2014",8,"INJURY TO ELDERLY PERSON","Cleared","1"
"2014",8,"INVASIVE VISUAL RECORDING","Cleared","2"
"2014",8,"KIDNAPPING","Cleared","1"
"2014",8,"LITTERING","Cleared","1"
"2014",8,"MURDER","Cleared","1"
"2014",8,"OBSCENE DISPLAY - DISTRIBUTION","Cleared","1"
"2014",8,"OBTAIN CONTROLLED SUB BY FRAUD","Cleared","7"
"2014",8,"OBTAIN CONTROLLED SUB BY FRAUD","Uncleared","2"
"2014",8,"ONLINE IMPERSONATION","Cleared","3"
"2014",8,"PAROLE VIOL","Cleared","1"
"2014",8,"PAROLE VIOL","Uncleared","1"
"2014",8,"PIGEON DROP","Cleared","1"
"2014",8,"POSS CONTROLLED SUB/NARCOTIC","Cleared","13"
"2014",8,"POSS CONTROLLED SUB/NARCOTIC","Uncleared","3"
"2014",8,"POSS CONTROLLED SUB/OTHER","Cleared","4"
"2014",8,"POSS CONTROLLED SUB/OTHER","Uncleared","1"
"2014",8,"POSS CONTROLLED SUB/SYN NARC","Cleared","3"
"2014",8,"POSS DANG DRUG","Cleared","2"
"2014",8,"POSS OF ALCOHOL - AGE 17 TO 20","Cleared","5"
"2014",8,"POSS OF ALCOHOL - AGE 17 TO 20","Uncleared","4"
"2014",8,"POSS OF DRUG PARAPHERNALIA","Cleared","11"
"2014",8,"POSS OF DRUG PARAPHERNALIA","Uncleared","8"
"2014",8,"POSS/PROMO CHILD PORNOGRAPHY","Cleared","1"
"2014",8,"POSSESSION OF MARIJUANA","Cleared","35"
"2014",8,"POSSESSION OF MARIJUANA","Uncleared","15"
"2014",8,"PROTECTIVE ORDER","Cleared","9"
"2014",8,"PROWLER","Cleared","1"
"2014",8,"PUBLIC INTOXICATION","Cleared","19"
"2014",8,"PUBLIC INTOXICATION","Uncleared","14"
"2014",8,"RAPE","Cleared","6"
"2014",8,"RAPE OF A CHILD","Cleared","2"
"2014",8,"RECKLESS DAMAGE","Cleared","3"
"2014",8,"RECKLESS DAMAGE","Uncleared","1"
"2014",8,"RESISTING ARREST OR SEARCH","Cleared","2"
"2014",8,"ROBBERY BY ASSAULT","Cleared","5"
"2014",8,"ROBBERY BY THREAT","Cleared","3"
"2014",8,"SEXUAL ASSAULT OF CHILD/OBJECT","Cleared","2"
"2014",8,"SEXUAL ASSAULT W/ OBJECT","Cleared","4"
"2014",8,"STALKING","Cleared","3"
"2014",8,"TAKE WEAPON FROM POLICE OFFICER","Cleared","1"
"2014",8,"TERRORISTIC THREAT","Cleared","26"
"2014",8,"TERRORISTIC THREAT","Uncleared","3"
"2014",8,"TERRORISTIC THREAT-FAM/DAT VIO","Cleared","3"
"2014",8,"THEFT","Cleared","591"
"2014",8,"THEFT","Uncleared","21"
"2014",8,"THEFT BY SHOPLIFTING","Cleared","308"
"2014",8,"THEFT BY SHOPLIFTING","Uncleared","22"
"2014",8,"THEFT FROM AUTO","Cleared","32"
"2014",8,"THEFT FROM AUTO","Uncleared","2"
"2014",8,"THEFT FROM BUILDING","Cleared","18"
"2014",8,"THEFT FROM BUILDING","Uncleared","1"
"2014",8,"THEFT FROM PERSON","Cleared","19"
"2014",8,"THEFT OF AUTO PARTS","Cleared","5"
"2014",8,"THEFT OF BICYCLE","Cleared","31"
"2014",8,"THEFT OF BICYCLE","Uncleared","2"
"2014",8,"THEFT OF LICENSE PLATE","Cleared","19"
"2014",8,"THEFT OF METAL","Cleared","19"
"2014",8,"THEFT OF SERVICE","Cleared","29"
"2014",8,"THEFT OF SERVICE","Uncleared","4"
"2014",8,"THEFT OF TRAILER","Cleared","16"
"2014",8,"TOBACCO VIOL - AGE 17","Cleared","1"
"2014",8,"TOBACCO VIOL - AGE 17","Uncleared","2"
"2014",8,"TRADEMARK COUNTERFEITING","Cleared","1"
"2014",8,"UNLAWFUL CARRYING WEAPON","Cleared","2"
"2014",8,"UNLAWFUL RESTRAINT FAM/DAT VIO","Cleared","1"
"2014",8,"URINATING IN PUBLIC PLACE","Cleared","2"
"2014",8,"VIOL CITY ORDINANCE - CURFEW","Cleared","1"
"2014",8,"VIOL CITY ORDINANCE - DOG","Cleared","20"
"2014",8,"VIOL CITY ORDINANCE - DOG","Uncleared","1"
"2014",8,"VIOL CITY ORDINANCE - OTHER","Cleared","21"
"2014",8,"VIOL CITY ORDINANCE - OTHER","Uncleared","3"
"2014",8,"VIOL CITY ORDINANCE - SMOKING","Cleared","12"
"2014",8,"VIOL CITY ORDINANCE - SMOKING","Uncleared","1"
"2014",8,"VIOL CITY ORDINANCE - WRECKER","Cleared","7"
"2014",8,"VIOL GLASS CONTAINER","Uncleared","2"
"2014",8,"VIOL OF EMERG PROTECTIVE ORDER","Cleared","3"
"2014",8,"VIOL OF PARK CURFEW","Cleared","5"
"2014",8,"VIOL OF PROTECTIVE ORDER OR BOND FV/SEX CRIME/HUMAN TRAFFICKING","Cleared","20"
"2014",8,"VIOL STAY AWAY ORDER","Uncleared","1"
"2014",8,"VOCO - ALCOHOL  CONSUMPTION","Cleared","7"
"2014",8,"VOCO SOLICITATION PROHIBIT","Cleared","9"
"2014",8,"VOCO SOLICITATION PROHIBIT","Uncleared","2"
"2014",8,"WARRANT ARREST NON TRAFFIC","Cleared","19"
"2014",8,"WARRANT ARREST NON TRAFFIC","Uncleared","11"
"2014",9,"ABUSE OF OFFICIAL CAPACITY","Cleared","1"
"2014",9,"AGG ASLT ENHANC STRANGL/SUFFOC","Cleared","8"
"2014",9,"AGG ASLT STRANGLE/SUFFOCATE","Cleared","23"
"2014",9,"AGG ASLT STRANGLE/SUFFOCATE","Uncleared","1"
"2014",9,"AGG ASLT W/MOTOR VEH FAM/DAT V","Cleared","4"
"2014",9,"AGG ASSAULT","Cleared","85"
"2014",9,"AGG ASSAULT","Uncleared","2"
"2014",9,"AGG ASSAULT FAM/DATE VIOLENCE","Cleared","19"
"2014",9,"AGG ASSAULT ON PUBLIC SERVANT","Cleared","1"
"2014",9,"AGG ASSAULT WITH MOTOR VEH","Cleared","4"
"2014",9,"AGG RAPE","Cleared","2"
"2014",9,"AGG RAPE OF A CHILD","Cleared","9"
"2014",9,"AGG ROBBERY BY ASSAULT","Uncleared","1"
"2014",9,"AGG ROBBERY/DEADLY WEAPON","Cleared","30"
"2014",9,"APPLIC TO REVOKE PROBATION","Cleared","19"
"2014",9,"APPLIC TO REVOKE PROBATION","Uncleared","9"
"2014",9,"ARSON","Cleared","5"
"2014",9,"ARSON-CRIMINAL MISCHIEF","Cleared","3"
"2014",9,"ASSAULT  CONTACT-SEXUAL NATURE","Cleared","35"
"2014",9,"ASSAULT  CONTACT-SEXUAL NATURE","Uncleared","1"
"2014",9,"ASSAULT BY CONTACT","Cleared","964"
"2014",9,"ASSAULT BY CONTACT","Uncleared","33"
"2014",9,"ASSAULT BY CONTACT FAM/DATING","Cleared","40"
"2014",9,"ASSAULT BY CONTACT FAM/DATING","Uncleared","1"
"2014",9,"ASSAULT BY THREAT","Cleared","98"
"2014",9,"ASSAULT BY THREAT","Uncleared","4"
"2014",9,"ASSAULT BY THREAT FAM/DATING","Cleared","11"
"2014",9,"ASSAULT BY THREAT FAM/DATING","Uncleared","2"
"2014",9,"ASSAULT ON PUBLIC SERVANT","Cleared","46"
"2014",9,"ASSAULT ON PUBLIC SERVANT","Uncleared","3"
"2014",9,"ASSAULT W/INJURY-FAM/DATE VIOL","Cleared","240"
"2014",9,"ASSAULT W/INJURY-FAM/DATE VIOL","Uncleared","2"
"2014",9,"ASSAULT WITH INJURY","Cleared","747"
"2014",9,"ASSAULT WITH INJURY","Uncleared","29"
"2014",9,"ATTACK ON ASSISTANCE ANIMAL","Cleared","1"
"2014",9,"AUTO THEFT","Cleared","225"
"2014",9,"AUTO THEFT","Uncleared","1"
"2014",9,"BOMB THREAT","Cleared","5"
"2014",9,"BOMB THREAT","Uncleared","2"
"2014",9,"BREACH OF COMPUTER SECURITY","Cleared","13"
"2014",9,"BURG OF RES - FAM/DATING ASLT","Cleared","2"
"2014",9,"BURGLARY NON RESIDENCE","Cleared","187"
"2014",9,"BURGLARY NON RESIDENCE","Uncleared","3"
"2014",9,"BURGLARY OF COIN-OP MACHINE","Cleared","13"
"2014",9,"BURGLARY OF RESIDENCE","Cleared","265"
"2014",9,"BURGLARY OF RESIDENCE","Uncleared","9"
"2014",9,"BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT","Cleared","29"
"2014",9,"BURGLARY OF SHED/DETACHED GARAGE/STORAGE UNIT","Uncleared","3"
"2014",9,"BURGLARY OF VEHICLE","Cleared","1173"
"2014",9,"BURGLARY OF VEHICLE","Uncleared","30"
"2014",9,"CAMPING IN PARK","Cleared","77"
"2014",9,"CAMPING IN PARK","Uncleared","19"
"2014",9,"CHILD CUSTODY INTERFERE","Cleared","21"
"2014",9,"CHILD ENDANGERMENT- ABANDONMEN","Cleared","10"
"2014",9,"CHILD ENDANGERMENT- ABANDONMEN","Uncleared","1"
"2014",9,"CIVIL DISTURBANCE/DEMO","Cleared","2"
"2014",9,"CIVIL DISTURBANCE/DEMO","Uncleared","2"
"2014",9,"CONTEMPT OF COURT","Cleared","1"
"2014",9,"COUNTERFEITING","Cleared","9"
"2014",9,"CRASH/FAIL STOP AND RENDER AID","Cleared","52"
"2014",9,"CRED CARD ABUSE - EXPIR-CANCEL","Cleared","2"
"2014",9,"CRED CARD ABUSE - OTHER","Cleared","122"
"2014",9,"CRED CARD ABUSE BY FORGERY","Cleared","7"
"2014",9,"CRIMES AGAINST ELDERLY","Cleared","1"
"2014",9,"CRIMINAL MISCHIEF","Cleared","752"
"2014",9,"CRIMINAL MISCHIEF","Uncleared","48"
"2014",9,"CRIMINAL SOLICITATION","Uncleared","1"
"2014",9,"CRIMINAL SOLICITATION OF MINOR","Cleared","1"
"2014",9,"CRIMINAL TRESPASS","Cleared","214"
"2014",9,"CRIMINAL TRESPASS","Uncleared","74"
"2014",9,"CRIMINAL TRESPASS/HOTEL","Cleared","21"
"2014",9,"CRIMINAL TRESPASS/HOTEL","Uncleared","11"
"2014",9,"CRIMINAL TRESPASS/TRANSIENT","Cleared","83"
"2014",9,"CRIMINAL TRESPASS/TRANSIENT","Uncleared","44"
"2014",9,"CRUELTY TO ANIMALS","Cleared","17"
"2014",9,"CUSTODY ARREST TRAFFIC WARR","Cleared","260"
"2014",9,"CUSTODY ARREST TRAFFIC WARR","Uncleared","64"
"2014",9,"DAMAGE CITY PROP","Cleared","54"
"2014",9,"DAMAGE CITY PROP","Uncleared","32"
"2014",9,"DATING DISTURBANCE","Cleared","77"
"2014",9,"DATING DISTURBANCE","Uncleared","48"
"2014",9,"DEADLY CONDUCT","Cleared","5"
"2014",9,"DEBIT CARD ABUSE","Cleared","92"
"2014",9,"DEBIT CARD ABUSE","Uncleared","2"
"2014",9,"DEL CONTROLLED SUB/NARCOTIC","Cleared","25"
"2014",9,"DEL CONTROLLED SUB/NARCOTIC","Uncleared","26"
"2014",9,"DEL CONTROLLED SUB/OTHER","Cleared","1"
"2014",9,"DEL CONTROLLED SUB/SYN NARC","Cleared","4"
"2014",9,"DEL CONTROLLED SUB/SYN NARC","Uncleared","3"
"2014",9,"DEL MARIJUANA","Cleared","1"
"2014",9,"DISRUPTING MEETING/PROCESSION","Cleared","1"
"2014",9,"DISTRIB HARMFUL MATERIAL MINOR","Cleared","1"
"2014",9,"DISTURBANCE - OTHER","Cleared","422"
"2014",9,"DISTURBANCE - OTHER","Uncleared","58"
"2014",9,"DOC ABUSE OR THREAT","Cleared","2"
"2014",9,"DOC ABUSE OR THREAT","Uncleared","1"
"2014",9,"DOC ABUSIVE LANGUAGE","Cleared","4"
"2014",9,"DOC ABUSIVE LANGUAGE","Uncleared","1"
"2014",9,"DOC CREATING NOXIOUS ODOR","Cleared","1"
"2014",9,"DOC DISPLAY GUN/DEADLY PUB PLC","Cleared","2"
"2014",9,"DOC EXPOSURE","Cleared","29"
"2014",9,"DOC EXPOSURE","Uncleared","1"
"2014",9,"DOC FIGHTING","Cleared","139"
"2014",9,"DOC FIGHTING","Uncleared","15"
"2014",9,"DOC OFFENSIVE GESTURE","Cleared","1"
"2014",9,"DOC UNREASONABLE NOISE","Cleared","27"
"2014",9,"DOC UNREASONABLE NOISE","Uncleared","4"
"2014",9,"DRIVING WHILE INTOX / FELONY","Cleared","41"
"2014",9,"DRIVING WHILE INTOX / FELONY","Uncleared","4"
"2014",9,"DUI - AGE 17 TO 20","Cleared","13"
"2014",9,"DUI - AGE 17 TO 20","Uncleared","4"
"2014",9,"DUMPING REFUSE NEAR HIGHWAY","Cleared","1"
"2014",9,"DWI","Cleared","1060"
"2014",9,"DWI","Uncleared","120"
"2014",9,"DWI - CHILD PASSENGER","Cleared","5"
"2014",9,"DWI - CHILD PASSENGER","Uncleared","1"
"2014",9,"DWI - DRUG RECOGNITION EXPERT","Cleared","22"
"2014",9,"DWI - DRUG RECOGNITION EXPERT","Uncleared","4"
"2014",9,"DWI  .15 BAC OR ABOVE","Cleared","109"
"2014",9,"DWI  .15 BAC OR ABOVE","Uncleared","14"
"2014",9,"DWI 2ND","Cleared","164"
"2014",9,"DWI 2ND","Uncleared","21"
"2014",9,"ESCAPE FROM CUSTODY","Cleared","1"
"2014",9,"EVADING / FOOT","Cleared","34"
"2014",9,"EVADING / FOOT","Uncleared","6"
"2014",9,"EVADING / VEHICLE PURSUIT","Cleared","2"
"2014",9,"EVADING VEHICLE","Cleared","20"
"2014",9,"EXPLOSIVE ORDNANCE DISPOSAL","Uncleared","4"
"2014",9,"FAILURE TO IDENTIFY","Cleared","63"
"2014",9,"FAILURE TO IDENTIFY","Uncleared","12"
"2014",9,"FAILURE TO REG AS SEX OFFENDER","Cleared","53"
"2014",9,"FAILURE TO REG AS SEX OFFENDER","Uncleared","1"
"2014",9,"FALSE ALARM OR REPORT","Cleared","13"
"2014",9,"FALSE ALARM OR REPORT","Uncleared","1"
"2014",9,"FALSE REPORT TO PEACE OFFICER","Cleared","7"
"2014",9,"FAMILY DISTURBANCE","Cleared","344"
"2014",9,"FAMILY DISTURBANCE","Uncleared","150"
"2014",9,"FAMILY DISTURBANCE/PARENTAL","Cleared","16"
"2014",9,"FAMILY DISTURBANCE/PARENTAL","Uncleared","11"
"2014",9,"FEDERAL VIOL/OTHER","Cleared","24"
"2014",9,"FEDERAL VIOL/OTHER","Uncleared","2"
"2014",9,"FELONY ENHANCEMENT/ASSLT W/INJ","Cleared","12"
"2014",9,"FORCED SODOMY","Cleared","1"
"2014",9,"FORGERY - OTHER","Cleared","18"
"2014",9,"FORGERY AND PASSING","Cleared","35"
"2014",9,"FORGERY BY ALTERATION","Cleared","2"
"2014",9,"FORGERY BY MAKING","Cleared","6"
"2014",9,"FORGERY OF IDENTIFICATION","Cleared","1"
"2014",9,"FRAUD - OTHER","Cleared","182"
"2014",9,"FRAUD - OTHER","Uncleared","12"
"2014",9,"FRAUD FILING FINANCE STATEMENT","Cleared","1"
"2014",9,"FRAUD FILING FINANCE STATEMENT","Uncleared","1"
"2014",9,"GAMBLING","Cleared","1"
"2014",9,"GAMBLING","Uncleared","2"
"2014",9,"GAMBLING PROMOTION","Cleared","1"
"2014",9,"GRAFFITI","Cleared","180"
"2014",9,"GRAFFITI","Uncleared","14"
"2014",9,"HARASSMENT","Cleared","229"
"2014",9,"HARASSMENT","Uncleared","7"
"2014",9,"HARASSMENT OF A PUBLIC SERVANT","Cleared","5"
"2014",9,"HARASSMENT OF A PUBLIC SERVANT","Uncleared","3"
"2014",9,"HINDER SECURED CREDITORS","Cleared","2"
"2014",9,"HINDERING APPREHENSION","Cleared","1"
"2014",9,"HINDERING APPREHENSION","Uncleared","1"
"2014",9,"IDENTITY THEFT","Cleared","101"
"2014",9,"IMMIGRATION HOLD/ARREST","Cleared","1"
"2014",9,"IMPERSONATING PUBLIC SERVANT","Cleared","4"
"2014",9,"INDECENCY WITH A CHILD/CONTACT","Cleared","1"
"2014",9,"INDECENT EXPOSURE","Cleared","39"
"2014",9,"INHALANT ABUSE","Uncleared","1"
"2014",9,"INJ TO DISABLED  FAM/DATE VIOL","Cleared","1"
"2014",9,"INJURY DISABLED INDIVIDUAL","Cleared","115"
"2014",9,"INJURY TO CHILD","Cleared","3"
"2014",9,"INJURY TO CHILD (CARE/CUSTODY)","Cleared","1"
"2014",9,"INJURY TO ELDERLY PERSON","Cleared","4"
"2014",9,"INTERFERE W PO SERVICE ANIMALS","Cleared","11"
"2014",9,"INTERFERE W PO SERVICE ANIMALS","Uncleared","1"
"2014",9,"INTERFERENCE PUBLIC DUTIES","Cleared","8"
"2014",9,"INVASIVE VISUAL RECORDING","Cleared","4"
"2014",9,"KIDNAPPING","Cleared","2"
"2014",9,"LIQUOR LAW VIOLATION/OTHER","Cleared","20"
"2014",9,"LIQUOR LAW VIOLATION/OTHER","Uncleared","5"
"2014",9,"LITTERING","Cleared","11"
"2014",9,"LITTERING","Uncleared","2"
"2014",9,"MANF CONTROLLED SUB - OTHER","Cleared","1"
"2014",9,"MISAPPLY FIDUCIARY PROP","Cleared","1"
"2014",9,"MISUSE OF OFFICIAL INFO","Cleared","1"
"2014",9,"MURDER","Cleared","2"
"2014",9,"NUISANCE ABATEMENT","Cleared","1"
"2014",9,"OBSCENE DISPLAY - DISTRIBUTION","Cleared","1"
"2014",9,"OBTAIN CONTROLLED SUB BY FRAUD","Cleared","7"
"2014",9,"ONLINE IMPERSONATION","Cleared","11"
